AGE,SEX,YEAR,HANDED,HEIGHT,WEIGHT,WRIST_CIRC,HAND_LENGTH,HEAD_CIRC,SPAN,FOOT_LENGTH,EAR,EYES
35,Female,2011,Right,1.537,53.5,150,165,549,1542,221,18,61
40,Female,2011,Right,1.568,58.1,147,178,546,1610,232,21,61
22,Female,2011,Right,1.569,68.4,160,181,600,1672,250,18,62
34,Female,2011,Right,1.711,72.5,169,190,569,1729,269,24,65.5
23,Female,2011,Right,1.639,75.7,153,172,573,1615,244,18,54.5
38,Female,2011,Left,1.638,73.3,156,180,560,1612,245,20,60
25,Female,2011,Right,1.756,70.4,161,188,590,1728,251,20,64.5
32,Female,2011,Right,1.618,59,150,172,568,1642,254,19,64.5
33,Female,2011,Right,1.745,83.5,172,200,585,1780,265,23,65
30,Female,2011,Right,1.569,63.5,153,166,546,1550,217,21,61.5
37,Female,2011,Right,1.668,54.6,147,179,544,1682,252,18,57.5
23,Female,2011,Right,1.619,61,157,185,563,1650,249,24,66
23,Female,2011,Left,1.657,82,164,185,594,1654,253,19,63.5
25,Female,2011,Right,1.628,68.5,166,179,562,1672,243,25,61.5
21,Female,2011,Right,1.66,57.4,158,187,580,1708,254,17,60
20,Female,2011,Right,1.683,61.6,164,184,579,1722,237,22,62
22,Female,2011,Right,1.672,67.8,157,185,578,1695,244,18,58
24,Female,2011,Right,1.672,58.8,165,182,546,1665,249,20,55.5
24,Female,2011,Right,1.619,59.1,154,166,551,1667,235,19,62
26,Female,2011,Right,1.558,51.1,148,167,544,1572,235,20,62.5
22,Female,2011,Right,1.649,59.1,160,177,545,1639,244,27,56.5
23,Female,2011,Right,1.73,67.1,169,191,562,1745,263,24,59
29,Female,2011,Right,1.67,56.5,154,182,539,1711,231,20,62
24,Female,2011,Right,1.583,77.4,167,166,550,1627,234,21,60
26,Female,2011,Right,1.643,73,167,179,564,1657,238,19,57.5
24,Female,2011,Right,1.717,66.9,162,182,564,1767,252,20,62
28,Female,2011,Right,1.623,71.8,150,178,570,1707,244,21,64
23,Female,2011,Right,1.63,59.4,156,174,568,1644,230,19,62.5
25,Female,2011,Right,1.71,68,161,187,563,1794,264,17,60
24,Female,2011,Right,1.73,77.9,160,182,565,1730,257,25,61
26,Female,2011,Right,1.725,69.5,164,184,581,1686,249,17,61.5
26,Female,2011,Right,1.68,75.5,164,179,555,1719,247,18,57.5
31,Female,2011,Right,1.682,64.5,159,194,567,1733,256,21,59.5
26,Female,2011,Right,1.68,84.3,171,184,580,1676,272,24,64.5
24,Female,2011,Right,1.829,68.8,170,200,540,1887,283,20,60
22,Female,2011,Right,1.675,64.3,155,185,581,1724,265,24,59.5
23,Female,2011,Right,1.727,68.9,164,190,583,1745,254,22,66
26,Female,2011,Right,1.497,46,149,171,559,1526,227,17,60.5
28,Female,2011,Right,1.613,61,151,181,562,1585,229,25,58
36,Female,2011,Right,1.771,92.5,168,186,580,1742,264,17,66
25,Female,2011,Right,1.588,66.6,167,184,561,1619,258,25,59
32,Female,2011,Right,1.736,82.1,174,189,560,1823,267,19,61.5
24,Female,2011,Right,1.664,59.1,148,179,567,1651,249,22,61
25,Female,2011,Right,1.584,72.2,157,194,561,1664,247,25,65.5
28,Female,2011,Right,1.712,77,153,213,588,1848,274,18,66
29,Female,2011,Right,1.658,61.7,152,193,570,1753,263,20,65
36,Female,2011,Right,1.646,68.5,154,192,547,1738,249,19,66
33,Female,2011,Right,1.578,58.7,149,179,592,1618,227,19,65.5
28,Female,2011,Right,1.671,74.2,149,183,560,1746,254,19,64.5
37,Female,2011,Right,1.584,55.7,147,173,528,1609,231,19,55.5
38,Female,2011,Right,1.67,64.8,163,190,552,1690,246,19,57.5
24,Female,2011,Right,1.585,56.6,150,178,580,1671,249,17,59.5
22,Female,2011,Right,1.638,58.4,159,181,537,1686,249,20,51
40,Female,2011,Right,1.589,59.9,140,188,604,1667,248,20,63.5
38,Female,2011,Right,1.659,78.5,160,186,560,1678,245,22,62
25,Female,2011,Right,1.55,65.4,160,186,590,1606,244,22,62.5
40,Female,2011,Right,1.5,64.4,143,165,528,1495,227,24,63
32,Female,2011,Right,1.615,80.9,163,202,576,1809,265,20,63.5
39,Female,2011,Right,1.645,67.7,160,194,609,1670,269,18,65.5
29,Female,2011,Right,1.727,84.7,172,205,570,1811,269,21,65
30,Female,2011,Right,1.667,78.1,155,197,595,1859,257,17,63
28,Female,2011,Right,1.519,55.2,145,167,558,1569,222,29,54
28,Female,2011,Right,1.628,69.4,158,181,580,1633,253,18,61
28,Female,2011,Right,1.6,78.6,157,180,555,1663,244,18,68.5
28,Female,2011,Right,1.747,85.1,160,203,589,1753,284,20,66
35,Female,2011,Right,1.662,64.5,150,183,587,1671,251,17,63.5
26,Female,2011,Right,1.697,61.8,152,197,625,1754,258,22,67.5
26,Female,2011,Right,1.732,84.3,162,194,609,1767,269,18,65.5
27,Female,2011,Left,1.647,79.3,159,190,578,1739,268,17,60
26,Female,2011,Right,1.589,72.7,144,186,605,1689,249,17,62.5
26,Female,2011,Right,1.545,64.5,149,184,544,1649,257,22,61
34,Female,2011,Right,1.522,55.5,148,176,540,1558,241,22,58.5
35,Female,2011,Right,1.651,77.9,149,196,594,1768,255,20,68.5
31,Female,2011,Right,1.767,76.3,156,194,564,1780,259,22,62
27,Female,2011,Right,1.608,78.5,154,178,544,1619,246,16,59.5
37,Female,2011,Right,1.605,71.7,152,196,572,1750,256,20,64
27,Female,2011,Right,1.734,67.4,153,181,562,1756,248,21,63
37,Female,2011,Right,1.661,73,164,186,556,1664,249,17,60
27,Female,2011,Right,1.741,77.6,169,179,568,1649,260,19,64.5
27,Female,2011,Right,1.67,81,151,183,588,1702,251,20,66
27,Female,2011,Right,1.68,66.7,154,183,555,1674,253,22,65
26,Female,2011,Right,1.736,79.1,155,183,566,1738,259,22,66.5
28,Female,2011,Right,1.682,76.3,151,191,565,1811,252,22,67.5
29,Female,2011,Right,1.714,65,156,197,558,1757,260,20,56.5
27,Female,2011,Right,1.634,59.1,145,182,555,1706,243,21,60
29,Female,2011,Right,1.568,65.8,147,171,555,1572,242,17,58
31,Female,2011,Right,1.536,50.4,134,176,560,1509,222,23,56.5
30,Female,2011,Right,1.584,68.5,151,170,564,1620,242,23,57
37,Female,2011,Right,1.646,62.9,151,183,547,1699,254,21,62
31,Female,2011,Right,1.664,56.8,145,181,580,1658,244,17,54
26,Female,2011,Right,1.658,66.1,157,181,558,1635,244,23,59.5
35,Female,2011,Right,1.738,68.3,164,206,579,1818,262,22,63.5
26,Female,2011,Right,1.745,79.1,162,193,617,1820,266,20,62
33,Female,2011,Right,1.595,90.7,163,183,570,1650,255,19,57.5
35,Female,2011,Right,1.625,78.3,158,174,557,1672,242,23,64.5
34,Female,2011,Right,1.623,70.9,159,189,560,1708,267,23,60.5
26,Female,2011,Right,1.518,50.9,144,172,560,1480,234,17,58.5
31,Female,2011,Right,1.525,62.3,145,167,555,1515,222,20,62.5
24,Female,2011,Right,1.557,66.4,149,187,572,1585,238,17,67
35,Female,2011,Right,1.601,67.1,150,179,565,1647,244,24,55.5
27,Female,2011,Right,1.743,78.4,166,192,595,1766,254,20,58.5
26,Female,2011,Right,1.683,59,150,172,556,1709,235,24,58
32,Female,2011,Right,1.752,76.3,162,195,574,1800,257,24,60.5
33,Female,2011,Right,1.618,70.9,142,171,575,1612,223,17,54
26,Female,2011,Right,1.62,70.3,160,173,566,1594,240,21,54
29,Female,2011,Left,1.649,58.1,143,183,541,1697,243,20,59
35,Female,2011,Right,1.709,59.3,146,182,558,1785,263,20,66
40,Female,2011,Right,1.587,75.3,146,175,558,1527,230,20,64
34,Female,2011,Right,1.632,66.2,147,176,571,1628,240,16,64.5
40,Female,2011,None,1.527,68.3,146,158,546,1498,227,19,59.5
32,Female,2011,Right,1.66,75.8,169,177,572,1622,236,17,64.5
23,Female,2011,Right,1.632,61.3,152,188,554,1682,255,19,65
30,Female,2011,Right,1.742,73,163,192,554,1742,259,21,63.5
30,Female,2011,Left,1.709,70,159,189,565,1654,261,22,62.5
35,Female,2011,Right,1.619,75.1,154,174,551,1590,233,19,57.5
38,Female,2011,None,1.675,73.8,164,197,544,1728,259,19,56.5
25,Female,2011,Right,1.679,59.5,150,183,556,1724,241,20,64
22,Female,2011,Right,1.614,56.9,147,178,530,1664,255,27,57.5
25,Female,2011,Right,1.684,59.6,154,182,544,1732,244,19,58.5
39,Female,2011,Right,1.597,63.1,150,173,566,1674,247,18,64.5
25,Female,2011,Right,1.61,58.9,142,170,538,1533,234,21,57
33,Female,2011,Left,1.688,74.6,153,195,602,1773,267,23,63.5
31,Female,2011,Right,1.725,86.4,156,204,580,1826,273,22,66.5
31,Female,2011,Right,1.609,60.8,146,174,551,1625,239,21,58
27,Female,2011,Right,1.585,50.4,149,180,550,1573,237,22,58.5
25,Female,2011,Right,1.562,54.9,147,174,546,1548,233,19,60.5
38,Female,2011,Right,1.547,53,143,166,567,1500,229,17,65.5
20,Female,2011,Right,1.611,69.2,154,165,544,1588,234,20,57.5
31,Female,2011,Right,1.555,70.5,155,160,550,1499,226,24,57
33,Female,2011,Right,1.65,69.9,152,186,564,1681,254,19,60.5
26,Female,2011,Right,1.583,65.9,151,177,565,1579,234,22,65.5
20,Female,2011,Right,1.647,63.2,156,181,534,1665,253,19,63
20,Female,2011,Right,1.532,69.6,150,180,600,1648,236,21,62
23,Female,2011,Right,1.619,59.3,148,183,556,1700,249,23,59
25,Female,2011,Right,1.704,69.5,152,175,575,1629,238,21,69
25,Female,2011,Right,1.689,79.7,162,177,564,1687,238,23,62.5
25,Female,2011,Right,1.657,61.9,156,182,556,1695,257,23,62.5
23,Female,2011,Right,1.647,67.7,151,185,605,1798,253,17,64.5
29,Female,2011,Right,1.67,54.4,150,187,560,1765,258,24,61.5
38,Female,2011,Right,1.496,64.6,145,168,577,1558,238,21,63
32,Female,2011,Right,1.717,88.2,166,197,550,1838,269,20,71
26,Female,2011,Right,1.531,63.4,145,169,556,1512,227,23,58
28,Female,2011,Right,1.666,76.5,153,183,566,1700,255,21,60
28,Female,2011,Right,1.574,65.4,144,179,555,1588,236,18,59.5
31,Female,2011,Right,1.663,83.7,168,198,635,1729,274,18,72
26,Female,2011,Right,1.617,65.2,160,192,554,1714,251,17,62
36,Female,2011,Right,1.585,62.4,145,179,575,1680,239,18,63.5
35,Female,2011,Right,1.647,99.4,166,185,584,1702,254,19,65.5
24,Female,2011,Right,1.677,64.9,156,191,600,1799,255,20,67
22,Female,2011,Right,1.67,54.2,153,180,535,1740,243,19,58.5
21,Female,2011,Right,1.651,81.4,165,197,534,1673,254,24,57.5
20,Female,2011,Right,1.525,56.3,153,178,537,1510,234,18,57.5
29,Female,2011,Right,1.715,96.7,165,182,571,1740,255,23,60
31,Female,2011,Right,1.602,83.7,172,188,564,1634,252,23,59.5
24,Female,2011,Right,1.57,50.2,144,170,565,1566,237,20,56.5
23,Female,2011,Right,1.662,65.7,158,176,582,1704,245,20,67
21,Female,2011,Right,1.561,70.7,153,179,563,1579,237,19,57.5
22,Female,2011,None,1.543,66.9,158,172,560,1574,236,20,62.5
21,Female,2011,Right,1.562,59.7,146,179,562,1630,244,21,62.5
21,Female,2011,Right,1.627,72,164,167,550,1598,247,20,58.5
28,Female,2011,Left,1.608,67.3,151,177,534,1595,243,18,60
26,Female,2011,Right,1.672,78.4,166,196,557,1702,271,22,58.5
39,Female,2011,Right,1.661,51.6,155,179,558,1682,234,19,61
24,Female,2011,Right,1.574,63,152,156,560,1609,235,20,57.5
38,Female,2011,Right,1.67,79.3,162,186,547,1755,247,25,60
23,Female,2011,Right,1.574,68.7,158,164,556,1529,235,20,61
38,Female,2011,Right,1.617,59,147,182,607,1708,237,19,62
24,Female,2011,Right,1.592,60.3,155,184,600,1672,246,19,65
30,Female,2011,Right,1.62,57.3,143,175,549,1594,241,21,64
31,Female,2011,Right,1.579,65.4,143,174,600,1618,234,19,60.5
33,Female,2011,Right,1.661,60.3,157,189,531,1642,248,25,67.5
34,Female,2011,Right,1.595,77.1,160,179,570,1651,246,20,63
31,Female,2011,Right,1.646,76.7,162,175,544,1619,235,19,63
33,Female,2011,Right,1.522,66.7,149,175,554,1606,229,18,62
28,Female,2011,Right,1.76,78.3,165,189,579,1760,253,20,62
27,Female,2011,Right,1.505,51.8,142,169,540,1524,229,19,63.5
27,Female,2011,Right,1.708,66.3,161,189,537,1752,260,20,65
26,Female,2011,Left,1.659,65.5,150,193,598,1808,252,25,61
33,Female,2011,Right,1.613,69,162,180,562,1658,244,22,62
24,Female,2011,Right,1.666,68,151,192,585,1758,253,23,68.5
28,Female,2011,Right,1.578,64.6,153,175,597,1629,245,17,65
20,Female,2011,Right,1.48,54,149,184,511,1582,238,19,62
29,Female,2011,Right,1.636,53,148,176,543,1678,223,18,59.5
24,Female,2011,Right,1.608,78.9,156,187,571,1705,258,19,62.5
23,Female,2011,Left,1.552,43.1,139,166,522,1627,225,19,62.5
21,Female,2011,Right,1.559,74.6,176,187,576,1657,259,20,66
38,Female,2011,Right,1.595,71.2,152,188,554,1644,247,17,61
35,Female,2011,Right,1.55,57.4,157,193,546,1701,247,24,71
25,Female,2011,Right,1.597,65.5,142,169,570,1583,242,24,68
21,Female,2011,Right,1.636,58.5,155,188,567,1715,257,22,64.5
21,Female,2011,Right,1.563,62.7,154,171,535,1502,242,19,57.5
31,Female,2011,Right,1.506,53.5,145,174,554,1577,226,18,64.5
20,Female,2011,Right,1.689,65.2,158,188,566,1691,257,22,58.5
35,Female,2011,Right,1.6,70.2,160,176,557,1585,258,20,60.5
26,Female,2011,Right,1.827,93.1,166,188,566,1799,251,23,60
22,Female,2011,Right,1.768,73.5,163,209,557,1838,272,20,66
25,Female,2011,Right,1.658,55.7,147,174,533,1649,243,20,58.5
25,Female,2011,Left,1.629,65.5,150,188,550,1652,250,22,57
28,Female,2011,Right,1.672,69.1,153,185,570,1694,250,27,66.5
21,Female,2011,Left,1.783,96.5,174,210,580,1933,282,19,68.5
20,Female,2011,Right,1.708,81.4,165,187,564,1739,248,19,56.5
33,Female,2011,Right,1.818,95.2,174,194,595,1862,283,21,62
20,Female,2011,Right,1.688,65.8,158,189,609,1772,252,24,67
23,Female,2011,Right,1.568,50.3,145,178,530,1584,234,21,60.5
27,Female,2011,Right,1.555,54.7,150,164,540,1549,229,20,60
26,Female,2011,Right,1.645,68.8,153,174,547,1653,247,28,66
36,Female,2011,Right,1.631,60.4,155,193,508,1700,260,19,61
29,Female,2011,Right,1.566,59.9,154,161,557,1595,234,21,58.5
28,Female,2011,Right,1.585,61.6,145,183,575,1713,244,17,66.5
33,Female,2011,Right,1.518,54.8,143,164,547,1518,235,16,66
22,Female,2011,Right,1.59,60.4,159,188,566,1709,252,19,67
31,Female,2011,Right,1.462,51.9,146,156,524,1451,220,18,58
22,Female,2011,Right,1.599,64,154,162,558,1563,219,17,59.5
25,Female,2011,Left,1.665,66.9,157,176,543,1576,230,19,57.5
28,Female,2011,Left,1.712,79.1,153,191,562,1824,265,21,57
27,Female,2011,Right,1.628,73.6,162,190,605,1681,264,22,69
32,Female,2011,Right,1.718,75.6,159,193,578,1787,256,25,67.5
25,Female,2011,Right,1.604,59.5,149,180,544,1644,249,20,65
22,Female,2011,Left,1.748,86.3,160,198,601,1742,258,23,61.5
21,Female,2011,Right,1.65,68.6,161,193,560,1709,263,20,61
21,Female,2011,Right,1.679,76.3,164,180,560,1680,250,22,60.5
21,Female,2011,Right,1.635,72.5,160,174,554,1724,256,22,63.5
34,Female,2011,Right,1.673,63.9,158,185,564,1764,249,23,62.5
25,Female,2011,Left,1.643,55.9,146,165,557,1654,237,21,59.5
39,Female,2011,Right,1.672,69.9,155,187,578,1722,253,21,66
21,Female,2011,Right,1.655,68,159,190,559,1692,257,22,57.5
31,Female,2011,Right,1.675,65.4,151,180,582,1654,258,20,65
20,Female,2011,Right,1.508,53.8,146,170,549,1566,233,19,58.5
36,Female,2011,Right,1.679,73.1,157,180,542,1669,244,20,62.5
22,Female,2011,Right,1.692,76.6,150,186,560,1730,253,24,59
31,Female,2011,Right,1.631,57.7,155,176,567,1593,242,21,65
20,Female,2011,Right,1.533,59.8,151,178,558,1531,235,17,59.5
25,Female,2011,Right,1.563,68.6,154,172,555,1550,233,20,60
25,Female,2011,Right,1.655,70.8,161,181,566,1670,247,22,59.5
38,Female,2011,Right,1.496,48.8,140,155,548,1414,212,19,63.5
23,Female,2011,Right,1.777,76.6,165,207,549,1803,278,27,57
24,Female,2011,Right,1.546,58.3,145,176,584,1612,237,21,66
21,Female,2011,Right,1.685,68.5,157,185,555,1697,253,22,59
20,Female,2011,Right,1.608,58.5,151,179,560,1647,243,19,58
27,Female,2011,Right,1.69,64.9,156,187,575,1745,258,17,67.5
24,Female,2011,Right,1.593,64.9,149,177,544,1651,244,21,56.5
21,Female,2011,Right,1.565,51.2,147,172,553,1572,239,21,59
25,Female,2011,Right,1.6,74.4,154,194,565,1646,247,18,70.5
26,Female,2011,Right,1.615,68,164,197,595,1693,254,18,64
21,Female,2011,Right,1.557,50.6,146,177,565,1635,241,20,66.5
26,Female,2011,Right,1.662,71.2,161,181,559,1667,248,21,61.5
31,Female,2011,Right,1.696,84.4,166,187,569,1702,250,21,59
36,Female,2011,Right,1.657,54.7,151,192,561,1814,254,20,63.5
23,Female,2011,Right,1.644,61.2,150,183,554,1661,245,23,61.5
29,Female,2011,Right,1.652,72.2,167,185,561,1687,249,20,64
22,Female,2011,Right,1.566,56.7,142,177,557,1570,232,23,60.5
28,Female,2011,Left,1.653,68.8,165,199,581,1737,259,25,68
28,Female,2011,Right,1.604,54.2,146,164,548,1543,233,24,65
23,Female,2011,Right,1.594,61.1,159,174,545,1569,241,19,62
29,Female,2011,Right,1.627,67.2,147,175,566,1600,254,26,66.5
24,Female,2011,Right,1.729,74.9,162,187,606,1752,267,17,67
23,Female,2011,Right,1.615,60.5,149,183,550,1662,250,17,59
20,Female,2011,Right,1.645,60.1,151,167,545,1604,233,20,64
26,Female,2011,Right,1.623,62.1,152,176,544,1602,238,20,62
20,Female,2011,Right,1.595,60.9,153,188,558,1641,240,21,61
22,Female,2011,Right,1.48,47,144,174,585,1511,228,17,61.5
32,Female,2011,Right,1.696,78.6,160,195,598,1793,264,22,66.5
23,Female,2011,Right,1.59,51.6,146,182,554,1613,243,18,59.5
28,Female,2011,Right,1.529,50.1,144,167,560,1489,229,31,67
38,Female,2011,Right,1.551,62.6,147,188,534,1624,232,19,63
32,Female,2011,Right,1.709,78.7,163,202,584,1867,274,22,66.5
31,Female,2011,Right,1.589,57.2,148,168,551,1549,235,25,64
26,Female,2011,None,1.616,67,144,190,598,1733,249,21,65
40,Female,2011,Right,1.643,53.5,152,167,545,1551,229,26,63
21,Female,2011,Right,1.587,63.8,150,185,576,1619,244,29,61.5
20,Female,2011,Right,1.691,75.2,161,187,578,1749,270,20,69.5
32,Female,2011,Right,1.724,70.1,157,179,568,1751,259,21,64.5
28,Female,2011,Right,1.623,78.2,169,196,572,1654,275,20,68
20,Female,2011,Right,1.686,61.1,162,195,564,1704,256,22,63.5
21,Female,2011,Right,1.546,54,146,168,570,1574,227,21,58.5
20,Female,2011,Right,1.682,61.9,155,184,599,1697,258,20,68.5
36,Female,2011,Right,1.447,68.3,150,164,540,1434,224,22,58.5
36,Female,2011,Right,1.732,64.8,156,180,555,1702,263,24,63.5
38,Female,2011,Right,1.76,87.5,163,187,544,1753,259,17,58.5
37,Female,2011,Right,1.611,66.7,147,175,556,1622,224,21,59.5
40,Female,2011,Right,1.607,74.9,160,193,595,1710,252,19,65.5
34,Female,2011,Right,1.636,69.5,152,175,574,1625,237,17,64.5
22,Female,2011,Left,1.702,69.7,170,183,561,1712,264,20,60
23,Female,2011,Right,1.591,52.8,155,193,563,1689,248,20,61
38,Female,2011,Right,1.657,66.9,166,197,571,1774,255,20,69
33,Female,2011,Left,1.73,83.1,170,175,558,1710,239,20,66
38,Female,2011,Right,1.695,73.5,157,179,611,1672,253,20,65.5
26,Female,2011,Left,1.598,76.3,157,186,575,1702,252,20,66
31,Female,2011,Left,1.606,63.7,157,171,563,1584,237,23,56
40,Female,2011,Right,1.575,62.6,155,186,568,1570,246,21,63.5
20,Female,2011,Right,1.729,72.9,170,192,584,1790,257,22,65.5
24,Female,2011,Right,1.657,61.8,150,178,570,1674,251,16,63.5
20,Female,2011,Right,1.66,68.6,158,205,582,1824,247,20,62
22,Female,2011,Right,1.675,64.1,158,190,575,1694,250,24,62.5
20,Female,2011,Right,1.638,63.5,158,192,560,1815,254,21,67
21,Female,2011,Right,1.688,85.1,170,185,587,1774,262,20,64
27,Female,2011,Right,1.636,58.2,154,175,558,1667,235,19,60.5
23,Female,2011,Right,1.594,66.4,145,174,528,1613,244,20,62.5
22,Female,2011,Right,1.694,75.7,166,186,566,1692,253,28,64
20,Female,2011,Right,1.606,63.2,156,178,578,1701,250,18,62.5
20,Female,2011,Right,1.687,67.4,161,191,600,1769,268,20,67.5
23,Female,2011,Right,1.603,61.6,163,175,557,1651,237,25,63
22,Female,2011,Right,1.559,58.4,151,177,552,1610,243,18,63
21,Female,2011,Left,1.659,71.7,155,182,577,1692,250,24,60
20,Female,2011,Right,1.614,60.6,155,176,536,1634,243,20,59
22,Female,2011,Right,1.63,64.8,160,193,547,1747,269,21,62.5
21,Female,2011,Right,1.672,75.1,165,183,593,1695,271,18,63.5
21,Female,2011,Left,1.708,73.9,167,191,620,1794,254,20,64.5
23,Female,2011,Right,1.676,68.6,160,180,575,1641,254,22,60
27,Female,2011,Right,1.609,62,154,167,576,1595,240,21,62.5
21,Female,2011,Right,1.59,74,158,175,562,1604,234,18,65.5
25,Female,2011,Right,1.598,64.5,158,182,563,1674,249,16,65
38,Female,2011,Right,1.688,68.6,156,191,548,1710,259,20,65.5
21,Female,2011,Left,1.745,69.6,163,196,584,1800,246,17,63
28,Female,2011,Right,1.673,63.1,165,204,563,1752,257,23,63.5
27,Female,2011,Right,1.662,72.9,162,192,571,1704,257,19,64.5
20,Female,2011,Right,1.576,54.8,149,168,555,1577,227,16,60
28,Female,2011,Right,1.72,65,158,184,540,1721,253,19,57.5
21,Female,2011,Right,1.62,58,146,184,570,1678,240,23,62
20,Female,2011,Right,1.636,58.3,152,184,542,1662,249,19,57
20,Female,2011,Right,1.702,73.2,153,187,574,1724,267,21,63.5
20,Female,2011,Right,1.643,65.4,152,170,558,1638,241,21,56.5
33,Female,2011,Left,1.769,83.2,164,195,577,1797,272,22,66.5
21,Female,2011,Right,1.609,65,158,182,567,1645,237,19,60.5
37,Female,2011,Right,1.586,65.9,155,170,559,1570,241,24,62
21,Female,2011,Right,1.617,68.9,150,174,569,1592,244,21,62
20,Female,2011,Right,1.589,60.7,155,174,608,1674,241,20,65.5
23,Female,2011,Right,1.679,73.6,162,194,574,1717,258,16,67
21,Female,2011,Right,1.7,56.4,145,172,519,1691,234,25,60
20,Female,2011,Right,1.623,56.6,157,183,579,1625,250,20,66
22,Female,2011,Right,1.677,68.1,159,192,607,1729,249,23,67.5
23,Female,2011,Right,1.625,53.6,160,188,550,1771,243,21,63.5
33,Female,2011,Right,1.685,77.6,165,188,558,1719,257,19,64
27,Female,2011,Left,1.623,56.3,150,177,555,1662,237,21,62.5
20,Female,2011,Right,1.674,67.5,161,191,534,1747,255,19,58
21,Female,2011,Right,1.653,60.4,150,171,550,1661,247,21,58.5
21,Female,2011,None,1.587,54.2,141,165,526,1528,228,23,53.5
31,Female,2011,Right,1.595,66.4,150,158,557,1576,228,19,56.5
22,Female,2011,Right,1.563,74.4,153,180,546,1586,244,24,61.5
28,Female,2011,Right,1.674,62.1,154,184,548,1706,261,24,59.5
29,Female,2011,Right,1.439,58.5,137,156,535,1425,214,23,60.5
30,Female,2011,Right,1.718,81,161,186,562,1752,254,21,61.5
24,Female,2011,Left,1.589,51.1,149,168,546,1626,230,20,62
39,Female,2011,Left,1.645,71.7,154,178,551,1668,249,19,60.5
21,Female,2011,Right,1.677,60.7,150,177,554,1713,247,19,63
20,Female,2011,Right,1.552,59.1,144,161,524,1526,224,25,57.5
25,Female,2011,Right,1.523,63.6,152,172,554,1556,229,22,60.5
36,Female,2011,Right,1.612,71.5,156,174,562,1675,246,23,62.5
25,Female,2011,Left,1.732,71.6,167,188,557,1808,251,25,61.5
23,Female,2011,Right,1.6,54,149,180,545,1699,239,21,59.5
27,Female,2011,Right,1.409,42.6,140,145,544,1438,198,21,61
28,Female,2011,Right,1.62,58.5,156,177,566,1715,236,20,59
22,Female,2011,Right,1.746,82.8,166,194,550,1858,264,20,61.5
22,Female,2011,Right,1.688,74,165,203,619,1880,263,18,69
26,Female,2011,Right,1.658,85.2,177,183,563,1698,250,19,59
27,Female,2011,Right,1.59,67.1,159,180,534,1624,235,20,59.5
24,Female,2011,Right,1.781,76,162,181,545,1769,251,20,59.5
26,Female,2011,Right,1.69,69.5,162,186,574,1737,256,22,62.5
25,Female,2011,Right,1.654,75.4,161,173,544,1739,245,18,63
22,Female,2011,Right,1.583,66.3,159,175,559,1623,237,23,63.5
24,Female,2011,Right,1.685,83,160,188,552,1802,264,22,60
25,Female,2011,Right,1.672,75.6,158,195,573,1823,262,19,61.5
30,Female,2011,Right,1.644,59.4,148,185,555,1744,244,18,60.5
38,Female,2011,Right,1.732,67.8,164,199,571,1843,266,23,65
33,Female,2011,Right,1.529,51.7,142,163,553,1614,225,22,59.5
40,Female,2011,Right,1.643,66.5,156,170,556,1674,247,21,56
28,Female,2011,Right,1.556,61.3,147,160,550,1604,224,21,58.5
36,Female,2011,Left,1.614,70.1,150,167,570,1649,234,19,59.5
22,Female,2011,Right,1.464,42.6,139,161,545,1455,223,17,61.5
32,Female,2011,Right,1.749,72.9,162,192,574,1848,266,21,54.5
39,Female,2011,Right,1.631,71.9,146,175,561,1694,242,17,58.5
25,Female,2011,Right,1.704,79.4,169,180,536,1728,261,20,53.5
26,Female,2011,Right,1.602,60.9,161,173,535,1689,254,24,63
31,Female,2011,Right,1.62,80,156,181,555,1676,243,18,63
22,Female,2011,Right,1.575,62.5,152,158,572,1602,230,18,58
29,Female,2011,Right,1.513,76.8,148,168,569,1590,228,23,61
24,Female,2011,Right,1.573,57.8,153,164,537,1612,228,21,62
29,Female,2011,Right,1.649,63.9,155,187,555,1736,249,22,62.5
36,Female,2011,Right,1.657,74.9,163,196,594,1764,256,19,62
31,Female,2011,Right,1.538,65,151,177,564,1676,237,18,57
23,Female,2011,Right,1.55,52.6,144,174,541,1651,242,20,63
35,Female,2011,Left,1.693,93.4,153,180,562,1806,256,22,62.5
30,Female,2011,Right,1.557,66.7,149,181,567,1688,248,18,57.5
24,Female,2011,Right,1.627,62.2,154,177,554,1600,240,21,60.5
34,Female,2011,Right,1.666,94.2,174,184,600,1796,254,19,64
26,Female,2011,Right,1.599,64.1,152,175,577,1680,242,22,65.5
30,Female,2011,Right,1.547,69.2,147,176,576,1638,224,18,65
33,Female,2011,Right,1.636,64.6,157,167,563,1741,241,20,64
32,Female,2011,Right,1.629,49,147,174,523,1620,241,24,58
31,Female,2011,Right,1.56,74.9,149,179,602,1613,238,17,59
26,Female,2011,Right,1.751,85.2,169,187,570,1827,268,19,61.5
36,Female,2011,Right,1.625,77.2,161,191,565,1705,252,20,61.5
31,Female,2011,Right,1.573,64.3,148,183,590,1684,254,24,63
29,Female,2011,Right,1.599,72.2,159,173,540,1608,227,21,55
31,Female,2011,Right,1.547,69.3,152,174,569,1607,230,23,59.5
25,Female,2011,Right,1.735,73.7,161,182,550,1828,262,21,57
24,Female,2011,Right,1.67,72.5,150,181,557,1769,253,20,61
22,Female,2011,Right,1.678,81.6,159,192,557,1788,259,17,62
31,Female,2011,Right,1.604,57,155,184,555,1677,249,20,63.5
